AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_E,AAC_Q,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V
TOPB45_0739,0.0711297071129707,0.0209205020920502,0.0334728033472803,0.0502092050209205,0.0251046025104603,0.0753138075313808,0.00836820083682008,0.0878661087866109,0.00836820083682008,0.100418410041841,0.100418410041841,0.100418410041841,0.0292887029288703,0.0334728033472803,0.0376569037656904,0.0711297071129707,0.0460251046025105,0.0125523012552301,0.0418410041841004,0.0460251046025105
TOPB45_0740,0.0431893687707641,0.0299003322259136,0.0431893687707641,0.0564784053156146,0.0132890365448505,0.0830564784053156,0.0232558139534884,0.0598006644518272,0.0232558139534884,0.106312292358804,0.0664451827242525,0.0930232558139535,0.0232558139534884,0.0598006644518272,0.0631229235880399,0.0332225913621262,0.0299003322259136,0.00996677740863787,0.0664451827242525,0.0730897009966777
TOPB45_0741,0.0296052631578947,0.0723684210526316,0.0263157894736842,0.0625,0,0.105263157894737,0.0197368421052632,0.0953947368421053,0.00328947368421053,0.0789473684210526,0.0986842105263158,0.108552631578947,0.0131578947368421,0.0592105263157895,0.0559210526315789,0.0328947368421053,0.0493421052631579,0,0.0427631578947368,0.0460526315789474
TOPB45_0742,0.0962566844919786,0.0748663101604278,0.0374331550802139,0.053475935828877,0.0374331550802139,0.0748663101604278,0.0106951871657754,0.0588235294117647,0.0160427807486631,0.0748663101604278,0.0588235294117647,0.0748663101604278,0.0160427807486631,0.0427807486631016,0.053475935828877,0.0481283422459893,0.0481283422459893,0.0160427807486631,0.0588235294117647,0.0481283422459893
TOPB45_0743,0.0922330097087379,0.0388349514563107,0.0364077669902913,0.0364077669902913,0.0145631067961165,0.0922330097087379,0.0266990291262136,0.0776699029126214,0.0315533980582524,0.0922330097087379,0.0631067961165049,0.0825242718446602,0.029126213592233,0.0461165048543689,0.0461165048543689,0.0436893203883495,0.0436893203883495,0.00242718446601942,0.0388349514563107,0.0655339805825243
TOPB45_0744,0.0261437908496732,0.0522875816993464,0.0522875816993464,0.042483660130719,0.0065359477124183,0.0620915032679739,0.0196078431372549,0.0588235294117647,0.0228758169934641,0.104575163398693,0.104575163398693,0.0947712418300654,0.00980392156862745,0.0816993464052288,0.0490196078431373,0.0490196078431373,0.0359477124183007,0.00980392156862745,0.042483660130719,0.0751633986928105
TOPB45_0745,0.0396825396825397,0.0396825396825397,0.0396825396825397,0.0476190476190476,0.0555555555555556,0.0952380952380952,0.0317460317460317,0.0238095238095238,0,0.0555555555555556,0.142857142857143,0.150793650793651,0.0238095238095238,0.0634920634920635,0.0317460317460317,0.0396825396825397,0.0476190476190476,0.0158730158730159,0.00793650793650794,0.0476190476190476
TOPB45_0746,0.0641025641025641,0.032051282051282,0.0448717948717949,0.0641025641025641,0.0192307692307692,0.0705128205128205,0.0192307692307692,0.0897435897435897,0.0192307692307692,0.0705128205128205,0.166666666666667,0.102564102564103,0.0128205128205128,0.0512820512820513,0.0192307692307692,0.0384615384615385,0.0384615384615385,0,0,0.0769230769230769
TOPB45_0747,0.0810810810810811,0.0540540540540541,0,0.027027027027027,0,0,0,0.027027027027027,0.027027027027027,0.162162162162162,0.162162162162162,0.135135135135135,0.027027027027027,0.0540540540540541,0,0,0.027027027027027,0,0.108108108108108,0.108108108108108
TOPB45_0748,0.0650406504065041,0.138211382113821,0.040650406504065,0.016260162601626,0.016260162601626,0.016260162601626,0.040650406504065,0.105691056910569,0.016260162601626,0.0650406504065041,0.0731707317073171,0.0975609756097561,0.00813008130081301,0,0.0731707317073171,0.040650406504065,0.0487804878048781,0,0.032520325203252,0.105691056910569
TOPB45_0749,0.089171974522293,0.101910828025478,0.0573248407643312,0.0382165605095541,0,0.0955414012738854,0.0127388535031847,0.0445859872611465,0.0191082802547771,0.0636942675159236,0.0636942675159236,0.121019108280255,0.0254777070063694,0.0318471337579618,0.0636942675159236,0.0318471337579618,0.0254777070063694,0.0191082802547771,0.0254777070063694,0.0700636942675159
TOPB45_0750,0.0749279538904899,0.0576368876080692,0.0259365994236311,0.0475504322766571,0.00864553314121038,0.0979827089337176,0.0273775216138329,0.0806916426512968,0.0172910662824208,0.0922190201729107,0.0749279538904899,0.0648414985590778,0.0216138328530259,0.0345821325648415,0.053314121037464,0.0360230547550432,0.0662824207492795,0.00576368876080692,0.0302593659942363,0.0821325648414986
TOPB45_0751,0.0651629072681704,0.0601503759398496,0.0150375939849624,0.06265664160401,0.012531328320802,0.0902255639097744,0.0200501253132832,0.0952380952380952,0.025062656641604,0.0726817042606516,0.0802005012531328,0.0701754385964912,0.0275689223057644,0.0325814536340852,0.0601503759398496,0.0225563909774436,0.0526315789473684,0.0075187969924812,0.0225563909774436,0.105263157894737
TOPB45_0752,0.0388349514563107,0.0679611650485437,0.029126213592233,0.0388349514563107,0,0.0776699029126214,0.0485436893203883,0.029126213592233,0.029126213592233,0.12621359223301,0.087378640776699,0.0970873786407767,0.0388349514563107,0.0194174757281553,0.0679611650485437,0.0485436893203883,0.058252427184466,0.00970873786407767,0,0.087378640776699
TOPB45_0753,0.0325581395348837,0.0372093023255814,0.0372093023255814,0.0372093023255814,0.00930232558139535,0.0511627906976744,0.027906976744186,0.125581395348837,0.0186046511627907,0.0604651162790698,0.0744186046511628,0.116279069767442,0.027906976744186,0.0511627906976744,0.0511627906976744,0.0465116279069767,0.0697674418604651,0.00930232558139535,0.027906976744186,0.0883720930232558
TOPB45_0754,0.080952380952381,0.080952380952381,0.0476190476190476,0.0428571428571429,0.00476190476190476,0.0571428571428571,0.0238095238095238,0.080952380952381,0.019047619047619,0.0571428571428571,0.114285714285714,0.104761904761905,0.0142857142857143,0.0142857142857143,0.0571428571428571,0.0380952380952381,0.0333333333333333,0.019047619047619,0.019047619047619,0.0904761904761905
TOPB45_0755,0.0520833333333333,0.0729166666666667,0.03125,0.0416666666666667,0,0.0729166666666667,0.03125,0.0520833333333333,0,0.104166666666667,0.0520833333333333,0.135416666666667,0.0208333333333333,0.0520833333333333,0.0520833333333333,0.0416666666666667,0.0625,0.0104166666666667,0.0208333333333333,0.09375
TOPB45_0756,0.0476190476190476,0.0915750915750916,0.0476190476190476,0.0402930402930403,0.0146520146520147,0.0512820512820513,0.0146520146520147,0.124542124542125,0.0256410256410256,0.0695970695970696,0.0805860805860806,0.106227106227106,0.021978021978022,0.021978021978022,0.0695970695970696,0.0402930402930403,0.032967032967033,0.0146520146520147,0.021978021978022,0.0622710622710623
TOPB45_0757,0.0416666666666667,0.0520833333333333,0.0208333333333333,0.03125,0,0.0520833333333333,0,0.09375,0.0520833333333333,0.0416666666666667,0.0520833333333333,0.1875,0.03125,0.0416666666666667,0.0729166666666667,0.03125,0.0729166666666667,0.0104166666666667,0.0208333333333333,0.09375
TOPB45_0758,0.109243697478992,0.109243697478992,0.0336134453781513,0.0420168067226891,0,0.0672268907563025,0.00840336134453781,0.0336134453781513,0.00840336134453781,0.0840336134453782,0.0840336134453782,0.134453781512605,0.0252100840336134,0.00840336134453781,0.0336134453781513,0.0420168067226891,0.0336134453781513,0.0168067226890756,0.0420168067226891,0.0840336134453782
TOPB45_0759,0.0863636363636364,0.0954545454545455,0.0272727272727273,0.0227272727272727,0.00454545454545455,0.1,0.0272727272727273,0.0818181818181818,0.0136363636363636,0.122727272727273,0.0545454545454545,0.0909090909090909,0.0136363636363636,0.0318181818181818,0.0272727272727273,0.0409090909090909,0.0227272727272727,0.0181818181818182,0.0318181818181818,0.0863636363636364
TOPB45_0760,0.0942028985507246,0.072463768115942,0,0.0072463768115942,0.0144927536231884,0.0869565217391304,0.036231884057971,0.108695652173913,0,0.0652173913043478,0.072463768115942,0.144927536231884,0.0144927536231884,0.0217391304347826,0.0507246376811594,0.0217391304347826,0.0507246376811594,0.0217391304347826,0.0289855072463768,0.0869565217391304
TOPB45_0761,0.0307692307692308,0.153846153846154,0.0461538461538462,0.0153846153846154,0,0.138461538461538,0.0461538461538462,0,0.0153846153846154,0.107692307692308,0.169230769230769,0.107692307692308,0.0307692307692308,0.0307692307692308,0.0307692307692308,0.0307692307692308,0.0307692307692308,0,0,0.0153846153846154
TOPB45_0762,0.0104166666666667,0.114583333333333,0.0208333333333333,0.0416666666666667,0.0104166666666667,0.114583333333333,0.0208333333333333,0.0833333333333333,0.0208333333333333,0.0625,0.0729166666666667,0.135416666666667,0.0416666666666667,0.0104166666666667,0.0208333333333333,0.03125,0.0416666666666667,0.0104166666666667,0.03125,0.104166666666667
TOPB45_0763,0.0819672131147541,0.0737704918032787,0.040983606557377,0.040983606557377,0.00819672131147541,0.0573770491803279,0.0327868852459016,0.0901639344262295,0,0.0901639344262295,0.0491803278688525,0.0901639344262295,0.0245901639344262,0.0245901639344262,0.0491803278688525,0.040983606557377,0.040983606557377,0,0.0327868852459016,0.131147540983607
TOPB45_0764,0.040983606557377,0.0573770491803279,0.0327868852459016,0.0245901639344262,0.0327868852459016,0.0573770491803279,0,0.0983606557377049,0.0327868852459016,0.10655737704918,0.0327868852459016,0.188524590163934,0.0327868852459016,0.0245901639344262,0.0655737704918033,0.0327868852459016,0.0163934426229508,0,0.0163934426229508,0.10655737704918
TOPB45_0765,0.0558659217877095,0.0726256983240224,0.0335195530726257,0.0446927374301676,0.0111731843575419,0.0726256983240224,0.0167597765363128,0.0726256983240224,0.0111731843575419,0.0893854748603352,0.0893854748603352,0.111731843575419,0.0335195530726257,0.0446927374301676,0.0391061452513966,0.0335195530726257,0.0614525139664804,0.00558659217877095,0.0391061452513966,0.0614525139664804
TOPB45_0766,0.0655737704918033,0.19672131147541,0.0163934426229508,0,0.0655737704918033,0.0491803278688525,0.0163934426229508,0.0819672131147541,0,0.0655737704918033,0.0327868852459016,0.147540983606557,0.0327868852459016,0.0491803278688525,0.0655737704918033,0.0491803278688525,0,0.0163934426229508,0.0163934426229508,0.0327868852459016
TOPB45_0767,0.0534351145038168,0.0687022900763359,0.0152671755725191,0.0534351145038168,0.00763358778625954,0.083969465648855,0.0152671755725191,0.0763358778625954,0.0152671755725191,0.16030534351145,0.0534351145038168,0.129770992366412,0.0381679389312977,0.00763358778625954,0.0534351145038168,0.0381679389312977,0.0229007633587786,0.00763358778625954,0.0458015267175573,0.0534351145038168
TOPB45_0768,0.0567010309278351,0.0463917525773196,0.0257731958762887,0.0360824742268041,0,0.077319587628866,0.0257731958762887,0.123711340206186,0.0103092783505155,0.118556701030928,0.0824742268041237,0.154639175257732,0.0103092783505155,0.0206185567010309,0.0515463917525773,0.0412371134020619,0.0154639175257732,0,0.0257731958762887,0.077319587628866
TOPB45_0769,0.116279069767442,0.108527131782946,0,0.0310077519379845,0.0232558139534884,0.0930232558139535,0.00775193798449612,0.0775193798449612,0.0232558139534884,0.0775193798449612,0.0852713178294574,0.162790697674419,0.00775193798449612,0.0310077519379845,0.0232558139534884,0.0310077519379845,0.0387596899224806,0,0.0232558139534884,0.0387596899224806
TOPB45_0770,0.101796407185629,0.0359281437125748,0.0239520958083832,0.0239520958083832,0.00598802395209581,0.0538922155688623,0.0179640718562874,0.101796407185629,0.0119760479041916,0.0958083832335329,0.0658682634730539,0.143712574850299,0.0239520958083832,0.029940119760479,0.0359281437125748,0.0538922155688623,0.0598802395209581,0,0.00598802395209581,0.107784431137725
TOPB45_0771,0.0163934426229508,0.147540983606557,0.0327868852459016,0.0327868852459016,0,0.0983606557377049,0.0327868852459016,0.0819672131147541,0.0163934426229508,0.0819672131147541,0.131147540983607,0.114754098360656,0.0327868852459016,0.0163934426229508,0.0327868852459016,0.0327868852459016,0.0163934426229508,0,0,0.0819672131147541
TOPB45_0772,0.0326797385620915,0.0588235294117647,0.0457516339869281,0.0261437908496732,0.0065359477124183,0.0784313725490196,0.0196078431372549,0.104575163398693,0.0326797385620915,0.0980392156862745,0.065359477124183,0.176470588235294,0.0065359477124183,0.0326797385620915,0.065359477124183,0.0457516339869281,0.0261437908496732,0.0065359477124183,0.0065359477124183,0.065359477124183
TOPB45_0773,0.0779816513761468,0.0458715596330275,0.0252293577981651,0.0137614678899083,0.0114678899082569,0.0389908256880734,0.0252293577981651,0.0871559633027523,0.0137614678899083,0.13302752293578,0.11697247706422,0.0435779816513761,0.0252293577981651,0.0917431192660551,0.0504587155963303,0.0458715596330275,0.0573394495412844,0.00688073394495413,0.0389908256880734,0.0504587155963303
TOPB45_0774,0.0465116279069767,0.0465116279069767,0.0232558139534884,0.0465116279069767,0.0186046511627907,0.116279069767442,0.0465116279069767,0.0930232558139535,0.013953488372093,0.0883720930232558,0.0976744186046512,0.106976744186047,0.0325581395348837,0.0232558139534884,0.0465116279069767,0.0186046511627907,0.0418604651162791,0,0.0372093023255814,0.0558139534883721
TOPB45_0775,0.0622568093385214,0.0350194552529183,0.0311284046692607,0.0272373540856031,0.00778210116731518,0.108949416342412,0.0116731517509728,0.101167315175097,0.0272373540856031,0.0894941634241245,0.066147859922179,0.101167315175097,0.0194552529182879,0.0505836575875486,0.0544747081712062,0.0466926070038911,0.0233463035019455,0.00778210116731518,0.0311284046692607,0.0972762645914397
TOPB45_0776,0.0375,0.075,0.025,0.05,0,0.0875,0,0.1,0.025,0.0625,0.1,0.0875,0.05,0.0125,0.05,0.025,0.05,0,0.05,0.1125
TOPB45_0777,0,0.162162162162162,0,0,0.0810810810810811,0.027027027027027,0.0540540540540541,0.0540540540540541,0.027027027027027,0.108108108108108,0,0.216216216216216,0.027027027027027,0,0.0540540540540541,0.027027027027027,0.027027027027027,0,0,0.135135135135135
TOPB45_0778,0.0487804878048781,0.130081300813008,0.032520325203252,0.032520325203252,0.00813008130081301,0.0731707317073171,0.040650406504065,0.0894308943089431,0.00813008130081301,0.105691056910569,0.0731707317073171,0.113821138211382,0.016260162601626,0.00813008130081301,0.0487804878048781,0.024390243902439,0.0487804878048781,0.016260162601626,0.032520325203252,0.0487804878048781
TOPB45_0779,0.1015625,0.0703125,0.0234375,0.0234375,0.0078125,0.03125,0.0390625,0.109375,0.0234375,0.0859375,0.046875,0.125,0.0078125,0.0234375,0.0625,0.03125,0.1015625,0.015625,0.015625,0.0546875
TOPB45_0780,0.0380952380952381,0.10952380952381,0.0380952380952381,0.0333333333333333,0.019047619047619,0.0761904761904762,0.0523809523809524,0.0714285714285714,0.0142857142857143,0.0523809523809524,0.0857142857142857,0.080952380952381,0.0238095238095238,0.0333333333333333,0.0523809523809524,0.0523809523809524,0.0285714285714286,0.00476190476190476,0.0619047619047619,0.0714285714285714
TOPB45_0781,0.043613707165109,0.0280373831775701,0.043613707165109,0.043613707165109,0.00311526479750779,0.105919003115265,0.0186915887850467,0.0841121495327103,0.0124610591900312,0.105919003115265,0.109034267912773,0.109034267912773,0.0186915887850467,0.0342679127725857,0.0467289719626168,0.0467289719626168,0.0467289719626168,0.00311526479750779,0.0373831775700935,0.059190031152648
TOPB45_0782,0.0783132530120482,0.108433734939759,0.00602409638554217,0.0421686746987952,0,0.0843373493975904,0.0180722891566265,0.0542168674698795,0.0240963855421687,0.0662650602409639,0.0903614457831325,0.162650602409639,0.0301204819277108,0.0301204819277108,0.0120481927710843,0.0481927710843374,0.072289156626506,0,0.0180722891566265,0.0542168674698795
TOPB45_0783,0.0330578512396694,0.0516528925619835,0.0433884297520661,0.0557851239669422,0.00619834710743802,0.115702479338843,0.0227272727272727,0.0413223140495868,0.0206611570247934,0.0743801652892562,0.136363636363636,0.117768595041322,0.0144628099173554,0.0847107438016529,0.0330578512396694,0.0330578512396694,0.0454545454545455,0.00413223140495868,0.0330578512396694,0.0330578512396694
TOPB45_0784,0.0394431554524362,0.0580046403712297,0.037122969837587,0.0510440835266821,0,0.178654292343387,0.0255220417633411,0.0394431554524362,0.00464037122969838,0.0951276102088167,0.109048723897912,0.136890951276102,0.00464037122969838,0.0348027842227378,0.0324825986078886,0.0348027842227378,0.0185614849187935,0,0.0301624129930394,0.0696055684454756
TOPB45_0785,0.0979381443298969,0.0567010309278351,0.0154639175257732,0.0515463917525773,0.0103092783505155,0.0824742268041237,0.0567010309278351,0.0618556701030928,0.0154639175257732,0.134020618556701,0.0927835051546392,0.0515463917525773,0.0257731958762887,0.0206185567010309,0.0309278350515464,0.0309278350515464,0.0670103092783505,0,0.0515463917525773,0.0463917525773196
TOPB45_0786,0.0571428571428571,0.0428571428571429,0.0333333333333333,0.0404761904761905,0.0166666666666667,0.107142857142857,0.0404761904761905,0.0714285714285714,0.00952380952380952,0.0976190476190476,0.104761904761905,0.107142857142857,0.0119047619047619,0.0285714285714286,0.0357142857142857,0.0404761904761905,0.0452380952380952,0,0.0357142857142857,0.0738095238095238
TOPB45_0787,0.0656753407682776,0.0520446096654275,0.0346964064436183,0.0446096654275093,0.00619578686493185,0.100371747211896,0.0297397769516729,0.0582403965303594,0.0148698884758364,0.0916976456009913,0.131350681536555,0.0954151177199504,0.0185873605947955,0.0223048327137546,0.0508054522924411,0.0408921933085502,0.0433705080545229,0.00495662949194548,0.0272614622057001,0.0669144981412639
TOPB45_0788,0.0358744394618834,0.0560538116591928,0.0448430493273543,0.0426008968609865,0.00672645739910314,0.0986547085201794,0.0224215246636771,0.0560538116591928,0.015695067264574,0.0874439461883408,0.118834080717489,0.0739910313901345,0.0134529147982063,0.031390134529148,0.0650224215246637,0.0560538116591928,0.0515695067264574,0.00672645739910314,0.0381165919282511,0.07847533632287
TOPB45_0789,0.0318471337579618,0.0636942675159236,0.0509554140127389,0.0191082802547771,0.00636942675159236,0.121019108280255,0.0254777070063694,0.0445859872611465,0.0254777070063694,0.133757961783439,0.089171974522293,0.127388535031847,0.0254777070063694,0.0254777070063694,0.0254777070063694,0.0382165605095541,0.0382165605095541,0.0127388535031847,0.0573248407643312,0.0382165605095541
TOPB45_0790,0.0271493212669683,0.0226244343891403,0.0633484162895928,0.0135746606334842,0.0135746606334842,0.0384615384615385,0.0113122171945701,0.0520361990950226,0.0158371040723982,0.0972850678733032,0.138009049773756,0.081447963800905,0.0158371040723982,0.14027149321267,0.0429864253393665,0.0497737556561086,0.0361990950226244,0.0180995475113122,0.0723981900452489,0.0497737556561086
TOPB45_0791,0.0163934426229508,0.0218579234972678,0.0382513661202186,0.0327868852459016,0,0.092896174863388,0.0273224043715847,0.0218579234972678,0.0109289617486339,0.0710382513661202,0.147540983606557,0.14207650273224,0.0109289617486339,0.0765027322404372,0.0273224043715847,0.0655737704918033,0.0437158469945355,0,0.0983606557377049,0.0546448087431694
TOPB45_0792,0.0243553008595989,0.0243553008595989,0.0544412607449857,0.0272206303724928,0.00429799426934097,0.10458452722063,0.0214899713467049,0.0386819484240688,0.00716332378223496,0.126074498567335,0.137535816618911,0.120343839541547,0.0128939828080229,0.0859598853868195,0.0257879656160458,0.0601719197707736,0.0315186246418338,0.0114613180515759,0.0401146131805158,0.0415472779369628
TOPB45_0793,0.0519630484988453,0.0334872979214781,0.0450346420323326,0.0404157043879908,0.0092378752886836,0.092378752886836,0.0288683602771363,0.0404157043879908,0.0138568129330254,0.0935334872979215,0.124711316397229,0.106235565819861,0.0138568129330254,0.0542725173210162,0.0554272517321016,0.0646651270207852,0.0427251732101617,0.0046189376443418,0.0496535796766744,0.0346420323325635
TOPB45_0794,0.0434782608695652,0.101449275362319,0.0289855072463768,0.0144927536231884,0,0.0869565217391304,0.0579710144927536,0.0579710144927536,0,0.0579710144927536,0.101449275362319,0.260869565217391,0.0144927536231884,0.0434782608695652,0.0144927536231884,0.0434782608695652,0.0144927536231884,0,0.0144927536231884,0.0434782608695652
TOPB45_0795,0.0327653997378768,0.0275229357798165,0.0498034076015727,0.0327653997378768,0.00262123197903014,0.128440366972477,0.0170380078636959,0.0498034076015727,0.0104849279161206,0.0812581913499345,0.134993446920052,0.148099606815203,0.00917431192660551,0.053735255570118,0.0288335517693316,0.0668414154652687,0.0314547837483617,0.00917431192660551,0.0353866317169069,0.0498034076015727
TOPB45_0796,0.0482758620689655,0.0396551724137931,0.0396551724137931,0.0448275862068966,0.0103448275862069,0.117241379310345,0.0120689655172414,0.0620689655172414,0.0137931034482759,0.0793103448275862,0.11551724137931,0.117241379310345,0.00517241379310345,0.0706896551724138,0.0327586206896552,0.0551724137931034,0.0362068965517241,0.00517241379310345,0.046551724137931,0.0482758620689655
TOPB45_0797,0.0290135396518375,0.0502901353965184,0.0502901353965184,0.0502901353965184,0.00580270793036751,0.127659574468085,0.0193423597678917,0.0367504835589942,0.0135396518375242,0.100580270793037,0.106382978723404,0.150870406189555,0.00773694390715667,0.058027079303675,0.0212765957446809,0.0444874274661509,0.0522243713733075,0.00773694390715667,0.0425531914893617,0.0251450676982592
TOPB45_0798,0.0392749244712991,0.0392749244712991,0.0422960725075529,0.0422960725075529,0.00906344410876133,0.11178247734139,0.0120845921450151,0.0241691842900302,0.0211480362537764,0.0966767371601208,0.13595166163142,0.145015105740181,0.0151057401812689,0.0604229607250755,0.0422960725075529,0.0362537764350453,0.0362537764350453,0.0151057401812689,0.0362537764350453,0.0392749244712991
TOPB45_0799,0.0620689655172414,0.0344827586206897,0.0206896551724138,0.00344827586206897,0.00689655172413793,0.0275862068965517,0.0137931034482759,0.1,0.0103448275862069,0.13448275862069,0.137931034482759,0.0413793103448276,0.0103448275862069,0.103448275862069,0.0586206896551724,0.0655172413793104,0.0551724137931034,0.0103448275862069,0.0448275862068966,0.0586206896551724
TOPB45_0800,0.0568720379146919,0.0402843601895735,0.0568720379146919,0.0260663507109005,0.00710900473933649,0.0971563981042654,0.0308056872037915,0.0592417061611374,0.0118483412322275,0.0687203791469194,0.125592417061611,0.104265402843602,0.0118483412322275,0.0663507109004739,0.0450236966824645,0.0473933649289099,0.0402843601895735,0.004739336492891,0.0616113744075829,0.037914691943128
TOPB45_0801,0.038961038961039,0.025974025974026,0.0324675324675325,0.0454545454545455,0.012987012987013,0.0909090909090909,0.038961038961039,0.0714285714285714,0.025974025974026,0.0844155844155844,0.123376623376623,0.103896103896104,0.0194805194805195,0.0194805194805195,0.0649350649350649,0.0584415584415584,0.0194805194805195,0.0194805194805195,0.0194805194805195,0.0844155844155844
TOPB45_0803,0.0467289719626168,0.0467289719626168,0.0747663551401869,0.0186915887850467,0.0467289719626168,0.0373831775700935,0.0654205607476635,0.102803738317757,0,0.0467289719626168,0.0934579439252336,0.0280373831775701,0.0373831775700935,0.0560747663551402,0.0747663551401869,0.0654205607476635,0.0467289719626168,0,0.0560747663551402,0.0560747663551402
TOPB45_0804,0.0548628428927681,0.0374064837905237,0.0498753117206983,0.0673316708229426,0.00997506234413965,0.0997506234413965,0.0473815461346633,0.029925187032419,0.0124688279301746,0.0822942643391521,0.114713216957606,0.13715710723192,0.0249376558603491,0.0374064837905237,0.0124688279301746,0.0548628428927681,0.0349127182044888,0.00997506234413965,0.0399002493765586,0.0423940149625935
TOPB45_0805,0.0526315789473684,0.0443213296398892,0.0664819944598338,0.038781163434903,0.0166204986149584,0.127423822714681,0.0886426592797784,0.0221606648199446,0.0110803324099723,0.0803324099722992,0.0969529085872576,0.116343490304709,0.0166204986149584,0.03601108033241,0.038781163434903,0.0637119113573407,0.0304709141274238,0.00554016620498615,0.038781163434903,0.00831024930747922
TOPB45_0806,0.0384615384615385,0.0334448160535117,0.0702341137123746,0.0535117056856187,0,0.0903010033444816,0.0150501672240803,0.040133779264214,0.00501672240802676,0.0936454849498328,0.0852842809364548,0.110367892976589,0.0183946488294314,0.0668896321070234,0.0384615384615385,0.0668896321070234,0.0418060200668896,0.0133779264214047,0.0652173913043478,0.0535117056856187
TOPB45_0807,0.0368421052631579,0.0473684210526316,0.0631578947368421,0.0789473684210526,0.0131578947368421,0.0552631578947368,0.0210526315789474,0.0526315789473684,0.0263157894736842,0.123684210526316,0.0947368421052632,0.0921052631578947,0.0157894736842105,0.0578947368421053,0.0210526315789474,0.0605263157894737,0.0394736842105263,0.0105263157894737,0.0368421052631579,0.0526315789473684
TOPB45_0808,0.0308823529411765,0.0294117647058824,0.0455882352941176,0.0573529411764706,0.0117647058823529,0.0941176470588235,0.025,0.0485294117647059,0.00735294117647059,0.0985294117647059,0.0838235294117647,0.127941176470588,0.0147058823529412,0.05,0.0558823529411765,0.0426470588235294,0.0529411764705882,0.00882352941176471,0.0544117647058824,0.0602941176470588
TOPB45_0809,0.0673076923076923,0.0192307692307692,0.0384615384615385,0,0,0.0384615384615385,0.00961538461538462,0.0480769230769231,0.00961538461538462,0.182692307692308,0.221153846153846,0.0865384615384615,0.00961538461538462,0.0480769230769231,0.0192307692307692,0.0769230769230769,0.0192307692307692,0,0.0480769230769231,0.0576923076923077
TOPB45_0810,0.0287769784172662,0.0287769784172662,0.0215827338129496,0.0287769784172662,0.0431654676258993,0.143884892086331,0.0143884892086331,0.0575539568345324,0,0.079136690647482,0.0719424460431655,0.172661870503597,0.00719424460431655,0.0287769784172662,0.0575539568345324,0.0359712230215827,0.0575539568345324,0.0143884892086331,0.0647482014388489,0.0431654676258993
TOPB45_0811,0.04,0.04,0.0133333333333333,0.04,0.08,0.106666666666667,0.0533333333333333,0.04,0,0.0266666666666667,0.0533333333333333,0.133333333333333,0.0266666666666667,0.0666666666666667,0.0533333333333333,0.0533333333333333,0.04,0.0133333333333333,0.0266666666666667,0.0933333333333333
TOPB45_0812,0.0682926829268293,0.0292682926829268,0.0731707317073171,0.0707317073170732,0.0048780487804878,0.0731707317073171,0.024390243902439,0.0390243902439024,0.00731707317073171,0.0707317073170732,0.0853658536585366,0.129268292682927,0.0390243902439024,0.0634146341463415,0.0292682926829268,0.0439024390243902,0.0463414634146341,0.00975609756097561,0.0390243902439024,0.0536585365853659
TOPB45_0813,0.0333333333333333,0.05,0.05,0.05,0.0166666666666667,0.1,0.0333333333333333,0.0416666666666667,0.00416666666666667,0.0916666666666667,0.1,0.104166666666667,0.00833333333333333,0.025,0.025,0.075,0.0791666666666667,0.0125,0.0375,0.0625
TOPB45_0815,0.0282485875706215,0.0338983050847458,0.064030131826742,0.0414312617702448,0.0131826741996234,0.0922787193973635,0.0207156308851224,0.0489642184557439,0.00753295668549906,0.0941619585687382,0.107344632768362,0.11864406779661,0.0112994350282486,0.0527306967984934,0.0508474576271186,0.0564971751412429,0.0527306967984934,0.0112994350282486,0.0357815442561205,0.0583804143126177
TOPB45_0816,0.0505050505050505,0.0505050505050505,0.0404040404040404,0.0808080808080808,0,0.0303030303030303,0.0505050505050505,0.111111111111111,0,0.0303030303030303,0.0707070707070707,0.0909090909090909,0.0303030303030303,0.0202020202020202,0.0404040404040404,0.131313131313131,0.0606060606060606,0.0202020202020202,0.0505050505050505,0.0404040404040404
TOPB45_0817,0.0680335507921715,0.0428704566635601,0.0493942218080149,0.0493942218080149,0.000931966449207828,0.0866728797763281,0.0316868592730662,0.0540540540540541,0.0111835973904939,0.0605778191985089,0.112767940354147,0.0931966449207828,0.0130475302889096,0.0503261882572227,0.0372786579683131,0.070829450139795,0.0493942218080149,0.0121155638397018,0.0475302889095993,0.0587138863000932
TOPB45_0818,0.105769230769231,0.0288461538461538,0.0288461538461538,0,0,0.105769230769231,0.115384615384615,0.105769230769231,0.00961538461538462,0.0480769230769231,0.0576923076923077,0.182692307692308,0.00961538461538462,0.0192307692307692,0.0384615384615385,0.0576923076923077,0.0192307692307692,0,0.0192307692307692,0.0480769230769231
TOPB45_0819,0.0378787878787879,0.0416666666666667,0.0454545454545455,0.0606060606060606,0.00378787878787879,0.0606060606060606,0.00378787878787879,0.102272727272727,0.00378787878787879,0.071969696969697,0.071969696969697,0.071969696969697,0.0151515151515152,0.053030303030303,0.0378787878787879,0.0946969696969697,0.0340909090909091,0.0303030303030303,0.0984848484848485,0.0606060606060606
