CTDC_hydrophobicity.Group1,CTDC_hydrophobicity.Group2,CTDC_hydrophobicity.Group3,CTDC_normwaalsvolume.Group1,CTDC_normwaalsvolume.Group2,CTDC_normwaalsvolume.Group3,CTDC_polarity.Group1,CTDC_polarity.Group2,CTDC_polarity.Group3,CTDC_polarizability.Group1,CTDC_polarizability.Group2,CTDC_polarizability.Group3,CTDC_charge.Group1,CTDC_charge.Group2,CTDC_charge.Group3,CTDC_secondarystruct.Group1,CTDC_secondarystruct.Group2,CTDC_secondarystruct.Group3,CTDC_solventaccess.Group1,CTDC_solventaccess.Group2,CTDC_solventaccess.Group3
TOPB45_0632,0.319634703196347,0.310502283105023,0.36986301369863,0.278538812785388,0.442922374429224,0.278538812785388,0.424657534246575,0.251141552511416,0.324200913242009,0.223744292237443,0.497716894977169,0.278538812785388,0.127853881278539,0.753424657534247,0.118721461187215,0.420091324200913,0.34703196347032,0.232876712328767,0.4337899543379,0.319634703196347,0.246575342465753
TOPB45_0633,0.317596566523605,0.331902718168813,0.350500715307582,0.354792560801145,0.422031473533619,0.223175965665236,0.379113018597997,0.296137339055794,0.324749642346209,0.296137339055794,0.48068669527897,0.223175965665236,0.125894134477825,0.739628040057225,0.13447782546495,0.396280400572246,0.32761087267525,0.276108726752504,0.492131616595136,0.317596566523605,0.190271816881259
TOPB45_0634,0.338068181818182,0.28125,0.380681818181818,0.306818181818182,0.4375,0.255681818181818,0.414772727272727,0.235795454545455,0.349431818181818,0.267045454545455,0.477272727272727,0.255681818181818,0.125,0.735795454545455,0.139204545454545,0.417613636363636,0.329545454545455,0.252840909090909,0.477272727272727,0.338068181818182,0.184659090909091
TOPB45_0635,0.320454545454545,0.306818181818182,0.372727272727273,0.313636363636364,0.422727272727273,0.263636363636364,0.404545454545455,0.252272727272727,0.343181818181818,0.252272727272727,0.484090909090909,0.263636363636364,0.127272727272727,0.729545454545454,0.143181818181818,0.454545454545455,0.290909090909091,0.254545454545455,0.454545454545455,0.320454545454545,0.225
TOPB45_0636,0.293777134587554,0.393632416787265,0.312590448625181,0.384949348769899,0.331403762662808,0.283646888567294,0.367583212735166,0.311143270622287,0.321273516642547,0.296671490593343,0.419681620839363,0.283646888567294,0.125904486251809,0.742402315484805,0.131693198263386,0.399421128798842,0.329956584659913,0.270622286541245,0.447178002894356,0.293777134587554,0.25904486251809
TOPB45_0637,0.301837270341207,0.322834645669291,0.375328083989501,0.31496062992126,0.385826771653543,0.299212598425197,0.409448818897638,0.267716535433071,0.322834645669291,0.26509186351706,0.435695538057743,0.299212598425197,0.141732283464567,0.729658792650919,0.128608923884514,0.438320209973753,0.330708661417323,0.230971128608924,0.488188976377953,0.301837270341207,0.20997375328084
TOPB45_0638,0.343839541547278,0.277936962750716,0.378223495702006,0.275071633237822,0.455587392550143,0.269340974212034,0.421203438395415,0.217765042979943,0.361031518624642,0.249283667621777,0.481375358166189,0.269340974212034,0.126074498567335,0.73352435530086,0.140401146131805,0.426934097421203,0.363896848137536,0.209169054441261,0.458452722063037,0.343839541547278,0.197707736389685
TOPB45_0639,0.309090909090909,0.313636363636364,0.377272727272727,0.327272727272727,0.431818181818182,0.240909090909091,0.409090909090909,0.272727272727273,0.318181818181818,0.272727272727273,0.486363636363636,0.240909090909091,0.131818181818182,0.745454545454545,0.122727272727273,0.409090909090909,0.340909090909091,0.25,0.468181818181818,0.309090909090909,0.222727272727273
TOPB45_0640,0.201923076923077,0.384615384615385,0.413461538461538,0.346153846153846,0.389423076923077,0.264423076923077,0.471153846153846,0.307692307692308,0.221153846153846,0.307692307692308,0.427884615384615,0.264423076923077,0.0865384615384615,0.831730769230769,0.0817307692307692,0.379807692307692,0.370192307692308,0.25,0.557692307692308,0.201923076923077,0.240384615384615
TOPB45_0641,0.31496062992126,0.259842519685039,0.425196850393701,0.283464566929134,0.393700787401575,0.322834645669291,0.464566929133858,0.204724409448819,0.330708661417323,0.204724409448819,0.47244094488189,0.322834645669291,0.141732283464567,0.755905511811024,0.102362204724409,0.440944881889764,0.37007874015748,0.188976377952756,0.519685039370079,0.31496062992126,0.165354330708661
TOPB45_0642,0.373737373737374,0.282828282828283,0.343434343434343,0.262626262626263,0.424242424242424,0.313131313131313,0.383838383838384,0.227272727272727,0.388888888888889,0.227272727272727,0.45959595959596,0.313131313131313,0.171717171717172,0.681818181818182,0.146464646464646,0.52020202020202,0.313131313131313,0.166666666666667,0.424242424242424,0.373737373737374,0.202020202020202
TOPB45_0643,0.273255813953488,0.374031007751938,0.352713178294574,0.391472868217054,0.381782945736434,0.226744186046512,0.385658914728682,0.319767441860465,0.294573643410853,0.292635658914729,0.48062015503876,0.226744186046512,0.118217054263566,0.773255813953488,0.108527131782946,0.424418604651163,0.308139534883721,0.267441860465116,0.49031007751938,0.273255813953488,0.236434108527132
TOPB45_0644,0.377622377622378,0.27972027972028,0.342657342657343,0.321678321678322,0.447552447552448,0.230769230769231,0.370629370629371,0.251748251748252,0.377622377622378,0.307692307692308,0.461538461538462,0.230769230769231,0.160839160839161,0.685314685314685,0.153846153846154,0.48951048951049,0.27972027972028,0.230769230769231,0.475524475524476,0.377622377622378,0.146853146853147
TOPB45_0645,0.331797235023041,0.34331797235023,0.324884792626728,0.329493087557604,0.389400921658986,0.28110599078341,0.368663594470046,0.283410138248848,0.347926267281106,0.269585253456221,0.449308755760369,0.28110599078341,0.152073732718894,0.702764976958525,0.145161290322581,0.45852534562212,0.329493087557604,0.211981566820276,0.428571428571429,0.331797235023041,0.23963133640553
TOPB45_0646,0.380952380952381,0.251700680272109,0.36734693877551,0.26530612244898,0.435374149659864,0.299319727891156,0.401360544217687,0.210884353741497,0.387755102040816,0.238095238095238,0.462585034013605,0.299319727891156,0.163265306122449,0.666666666666667,0.170068027210884,0.442176870748299,0.333333333333333,0.224489795918367,0.462585034013605,0.380952380952381,0.156462585034014
TOPB45_0647,0.344110854503464,0.318706697459584,0.337182448036952,0.321016166281755,0.397228637413395,0.28175519630485,0.376443418013857,0.265588914549654,0.35796766743649,0.254041570438799,0.464203233256351,0.28175519630485,0.152424942263279,0.711316397228637,0.136258660508083,0.464203233256351,0.297921478060046,0.237875288683603,0.427251732101617,0.344110854503464,0.228637413394919
TOPB45_0648,0.308411214953271,0.303738317757009,0.38785046728972,0.299065420560748,0.439252336448598,0.261682242990654,0.406542056074766,0.271028037383178,0.322429906542056,0.252336448598131,0.485981308411215,0.261682242990654,0.126168224299065,0.775700934579439,0.0981308411214953,0.457943925233645,0.289719626168224,0.252336448598131,0.490654205607477,0.308411214953271,0.200934579439252
TOPB45_0649,0.160680529300567,0.361058601134216,0.478260869565217,0.344045368620038,0.393194706994329,0.262759924385633,0.502835538752363,0.32703213610586,0.170132325141777,0.296786389413989,0.440453686200378,0.262759924385633,0.0699432892249527,0.879017013232514,0.0510396975425331,0.359168241965974,0.406427221172023,0.234404536862004,0.604914933837429,0.160680529300567,0.234404536862004
TOPB45_0650,0.341463414634146,0.353658536585366,0.304878048780488,0.414634146341463,0.341463414634146,0.24390243902439,0.341463414634146,0.304878048780488,0.353658536585366,0.292682926829268,0.463414634146341,0.24390243902439,0.134146341463415,0.707317073170732,0.158536585365854,0.378048780487805,0.304878048780488,0.317073170731707,0.341463414634146,0.341463414634146,0.317073170731707
TOPB45_0651,0.395939086294416,0.309644670050761,0.294416243654822,0.294416243654822,0.401015228426396,0.304568527918782,0.365482233502538,0.228426395939086,0.406091370558376,0.269035532994924,0.426395939086294,0.304568527918782,0.157360406091371,0.66497461928934,0.177664974619289,0.532994923857868,0.274111675126904,0.192893401015228,0.411167512690355,0.395939086294416,0.192893401015228
TOPB45_0652,0.344729344729345,0.293447293447293,0.361823361823362,0.287749287749288,0.444444444444444,0.267806267806268,0.415954415954416,0.227920227920228,0.356125356125356,0.222222222222222,0.50997150997151,0.267806267806268,0.133903133903134,0.726495726495726,0.13960113960114,0.472934472934473,0.287749287749288,0.239316239316239,0.455840455840456,0.344729344729345,0.199430199430199
TOPB45_0653,0.366336633663366,0.311881188118812,0.321782178217822,0.272277227722772,0.46039603960396,0.267326732673267,0.366336633663366,0.252475247524752,0.381188118811881,0.237623762376238,0.495049504950495,0.267326732673267,0.113861386138614,0.727722772277228,0.158415841584158,0.569306930693069,0.242574257425743,0.188118811881188,0.455445544554455,0.366336633663366,0.178217821782178
TOPB45_0654,0.347222222222222,0.341666666666667,0.311111111111111,0.305555555555556,0.377777777777778,0.316666666666667,0.369444444444444,0.269444444444444,0.361111111111111,0.241666666666667,0.441666666666667,0.316666666666667,0.172222222222222,0.711111111111111,0.116666666666667,0.438888888888889,0.319444444444444,0.241666666666667,0.4,0.347222222222222,0.252777777777778
TOPB45_0655,0.359183673469388,0.244897959183673,0.395918367346939,0.216326530612245,0.469387755102041,0.314285714285714,0.444897959183673,0.183673469387755,0.371428571428571,0.179591836734694,0.506122448979592,0.314285714285714,0.163265306122449,0.710204081632653,0.126530612244898,0.481632653061224,0.326530612244898,0.191836734693878,0.448979591836735,0.359183673469388,0.191836734693878
TOPB45_0656,0.355297157622739,0.299741602067183,0.344961240310078,0.280361757105943,0.416020671834625,0.303617571059432,0.404392764857881,0.233850129198966,0.361757105943152,0.213178294573643,0.483204134366925,0.303617571059432,0.162790697674419,0.68733850129199,0.149870801033592,0.462532299741602,0.30749354005168,0.229974160206718,0.426356589147287,0.355297157622739,0.218346253229974
TOPB45_0657,0.219653179190751,0.36271676300578,0.417630057803468,0.34971098265896,0.390173410404624,0.260115606936416,0.46242774566474,0.307803468208093,0.229768786127168,0.304913294797688,0.434971098265896,0.260115606936416,0.0953757225433526,0.82514450867052,0.0794797687861272,0.382947976878613,0.38150289017341,0.235549132947977,0.552023121387283,0.219653179190751,0.228323699421965
TOPB45_0658,0.398104265402844,0.260663507109005,0.341232227488152,0.220379146919431,0.42654028436019,0.353080568720379,0.40521327014218,0.175355450236967,0.419431279620853,0.161137440758294,0.485781990521327,0.353080568720379,0.165876777251185,0.675355450236967,0.158767772511848,0.476303317535545,0.336492890995261,0.187203791469194,0.388625592417062,0.398104265402844,0.213270142180095
TOPB45_0659,0.361581920903955,0.248587570621469,0.389830508474576,0.282485875706215,0.384180790960452,0.333333333333333,0.418079096045198,0.209039548022599,0.372881355932203,0.220338983050847,0.446327683615819,0.333333333333333,0.15819209039548,0.706214689265537,0.135593220338983,0.474576271186441,0.299435028248588,0.225988700564972,0.463276836158192,0.361581920903955,0.175141242937853
TOPB45_0660,0.306501547987616,0.359133126934985,0.334365325077399,0.337461300309598,0.386996904024768,0.275541795665635,0.390092879256966,0.287925696594427,0.321981424148607,0.303405572755418,0.421052631578947,0.275541795665635,0.130030959752322,0.755417956656347,0.114551083591331,0.405572755417957,0.331269349845201,0.263157894736842,0.46749226006192,0.306501547987616,0.226006191950464
TOPB45_0661,0.304812834224599,0.304812834224599,0.390374331550802,0.272727272727273,0.433155080213904,0.294117647058824,0.422459893048128,0.245989304812834,0.331550802139037,0.219251336898396,0.486631016042781,0.294117647058824,0.122994652406417,0.754010695187166,0.122994652406417,0.427807486631016,0.310160427807487,0.262032085561497,0.46524064171123,0.304812834224599,0.229946524064171
TOPB45_0662,0.278688524590164,0.398126463700234,0.323185011709602,0.374707259953162,0.377049180327869,0.24824355971897,0.362997658079625,0.34192037470726,0.295081967213115,0.309133489461358,0.442622950819672,0.24824355971897,0.117096018735363,0.768149882903981,0.114754098360656,0.430913348946136,0.299765807962529,0.269320843091335,0.484777517564403,0.278688524590164,0.236533957845433
TOPB45_0663,0.33033033033033,0.351351351351351,0.318318318318318,0.345345345345345,0.399399399399399,0.255255255255255,0.351351351351351,0.291291291291291,0.357357357357357,0.288288288288288,0.456456456456456,0.255255255255255,0.129129129129129,0.726726726726727,0.144144144144144,0.501501501501502,0.258258258258258,0.24024024024024,0.477477477477477,0.33033033033033,0.192192192192192
TOPB45_0664,0.413793103448276,0.301724137931034,0.28448275862069,0.327586206896552,0.422413793103448,0.25,0.293103448275862,0.293103448275862,0.413793103448276,0.28448275862069,0.46551724137931,0.25,0.224137931034483,0.629310344827586,0.146551724137931,0.53448275862069,0.310344827586207,0.155172413793103,0.405172413793103,0.413793103448276,0.181034482758621
TOPB45_0665,0.377440347071584,0.284164859002169,0.338394793926247,0.281995661605206,0.457700650759219,0.260303687635575,0.370932754880694,0.240780911062907,0.388286334056399,0.232104121475054,0.507592190889371,0.260303687635575,0.162689804772234,0.683297180043384,0.154013015184382,0.498915401301518,0.288503253796095,0.212581344902386,0.442516268980477,0.377440347071584,0.180043383947939
TOPB45_0666,0.372093023255814,0.249471458773784,0.378435517970402,0.234672304439746,0.536997885835095,0.228329809725159,0.414376321353066,0.20507399577167,0.380549682875264,0.20507399577167,0.566596194503171,0.228329809725159,0.128964059196617,0.752642706131078,0.118393234672304,0.456659619450317,0.317124735729387,0.226215644820296,0.441860465116279,0.372093023255814,0.186046511627907
TOPB45_0667,0.220512820512821,0.312820512820513,0.466666666666667,0.251282051282051,0.358974358974359,0.38974358974359,0.528205128205128,0.230769230769231,0.241025641025641,0.225641025641026,0.384615384615385,0.38974358974359,0.138461538461538,0.805128205128205,0.0564102564102564,0.405128205128205,0.4,0.194871794871795,0.564102564102564,0.220512820512821,0.215384615384615
TOPB45_0668,0.361702127659574,0.270516717325228,0.367781155015198,0.252279635258359,0.437689969604863,0.310030395136778,0.413373860182371,0.206686930091185,0.379939209726444,0.188449848024316,0.501519756838906,0.310030395136778,0.155015197568389,0.699088145896657,0.145896656534954,0.480243161094225,0.300911854103343,0.218844984802432,0.422492401215805,0.361702127659574,0.21580547112462
TOPB45_0669,0.361842105263158,0.263157894736842,0.375,0.263157894736842,0.467105263157895,0.269736842105263,0.414473684210526,0.210526315789474,0.375,0.217105263157895,0.513157894736842,0.269736842105263,0.164473684210526,0.697368421052632,0.138157894736842,0.453947368421053,0.309210526315789,0.236842105263158,0.467105263157895,0.361842105263158,0.171052631578947
TOPB45_0670,0.281914893617021,0.351063829787234,0.367021276595745,0.335106382978723,0.404255319148936,0.26063829787234,0.420212765957447,0.297872340425532,0.281914893617021,0.265957446808511,0.473404255319149,0.26063829787234,0.117021276595745,0.792553191489362,0.0904255319148936,0.404255319148936,0.329787234042553,0.265957446808511,0.48936170212766,0.281914893617021,0.228723404255319
TOPB45_0671,0.280632411067194,0.399209486166008,0.320158102766798,0.395256916996047,0.328063241106719,0.276679841897233,0.363636363636364,0.33201581027668,0.304347826086957,0.312252964426877,0.411067193675889,0.276679841897233,0.118577075098814,0.778656126482213,0.102766798418972,0.41501976284585,0.324110671936759,0.260869565217391,0.478260869565217,0.280632411067194,0.241106719367589
TOPB45_0672,0.319444444444444,0.347222222222222,0.333333333333333,0.352777777777778,0.380555555555556,0.266666666666667,0.363888888888889,0.311111111111111,0.325,0.272222222222222,0.461111111111111,0.266666666666667,0.147222222222222,0.744444444444444,0.108333333333333,0.488888888888889,0.266666666666667,0.244444444444444,0.461111111111111,0.319444444444444,0.219444444444444
TOPB45_0673,0.333333333333333,0.231884057971014,0.434782608695652,0.304347826086957,0.347826086956522,0.347826086956522,0.492753623188406,0.159420289855072,0.347826086956522,0.144927536231884,0.507246376811594,0.347826086956522,0.159420289855072,0.72463768115942,0.115942028985507,0.405797101449275,0.391304347826087,0.202898550724638,0.463768115942029,0.333333333333333,0.202898550724638
TOPB45_0674,0.347266881028939,0.289389067524116,0.363344051446945,0.302250803858521,0.440514469453376,0.257234726688103,0.392282958199357,0.254019292604502,0.353697749196141,0.2508038585209,0.491961414790997,0.257234726688103,0.131832797427653,0.733118971061093,0.135048231511254,0.440514469453376,0.295819935691318,0.263665594855305,0.45016077170418,0.347266881028939,0.202572347266881
TOPB45_0675,0.4375,0.194444444444444,0.368055555555556,0.243055555555556,0.534722222222222,0.222222222222222,0.395833333333333,0.159722222222222,0.444444444444444,0.1875,0.590277777777778,0.222222222222222,0.111111111111111,0.590277777777778,0.298611111111111,0.479166666666667,0.284722222222222,0.236111111111111,0.388888888888889,0.4375,0.173611111111111
TOPB45_0676,0.40625,0.28125,0.3125,0.229166666666667,0.46875,0.302083333333333,0.364583333333333,0.21875,0.416666666666667,0.15625,0.541666666666667,0.302083333333333,0.208333333333333,0.666666666666667,0.125,0.59375,0.21875,0.1875,0.427083333333333,0.40625,0.166666666666667
TOPB45_0677,0.296195652173913,0.369565217391304,0.334239130434783,0.404891304347826,0.328804347826087,0.266304347826087,0.361413043478261,0.323369565217391,0.315217391304348,0.339673913043478,0.394021739130435,0.266304347826087,0.119565217391304,0.736413043478261,0.144021739130435,0.432065217391304,0.279891304347826,0.28804347826087,0.470108695652174,0.296195652173913,0.233695652173913
TOPB45_0678,0.380165289256198,0.260330578512397,0.359504132231405,0.28099173553719,0.409090909090909,0.309917355371901,0.421487603305785,0.18595041322314,0.392561983471074,0.190082644628099,0.5,0.309917355371901,0.144628099173554,0.661157024793388,0.194214876033058,0.458677685950413,0.318181818181818,0.223140495867769,0.417355371900826,0.380165289256198,0.202479338842975
TOPB45_0679,0.340909090909091,0.272727272727273,0.386363636363636,0.295454545454545,0.537878787878788,0.166666666666667,0.401515151515151,0.257575757575758,0.340909090909091,0.234848484848485,0.598484848484849,0.166666666666667,0.121212121212121,0.734848484848485,0.143939393939394,0.46969696969697,0.318181818181818,0.212121212121212,0.477272727272727,0.340909090909091,0.181818181818182
TOPB45_0680,0.410138248847926,0.299539170506912,0.290322580645161,0.285714285714286,0.428571428571429,0.285714285714286,0.313364055299539,0.267281105990783,0.419354838709677,0.230414746543779,0.483870967741935,0.285714285714286,0.188940092165899,0.663594470046083,0.147465437788018,0.483870967741935,0.253456221198157,0.262672811059908,0.359447004608295,0.410138248847926,0.230414746543779
TOPB45_0681,0.320802005012531,0.358395989974937,0.320802005012531,0.37593984962406,0.390977443609023,0.233082706766917,0.355889724310777,0.320802005012531,0.323308270676692,0.315789473684211,0.451127819548872,0.233082706766917,0.12531328320802,0.744360902255639,0.130325814536341,0.431077694235589,0.295739348370927,0.273182957393484,0.453634085213033,0.320802005012531,0.225563909774436
TOPB45_0682,0.287769784172662,0.388489208633094,0.323741007194245,0.388489208633094,0.359712230215827,0.251798561151079,0.366906474820144,0.345323741007194,0.287769784172662,0.338129496402878,0.410071942446043,0.251798561151079,0.143884892086331,0.762589928057554,0.0935251798561151,0.438848920863309,0.345323741007194,0.215827338129496,0.525179856115108,0.287769784172662,0.18705035971223
TOPB45_0683,0.166666666666667,0.357843137254902,0.475490196078431,0.308823529411765,0.362745098039216,0.32843137254902,0.529411764705882,0.284313725490196,0.186274509803922,0.254901960784314,0.416666666666667,0.32843137254902,0.0931372549019608,0.867647058823529,0.0392156862745098,0.372549019607843,0.401960784313726,0.225490196078431,0.612745098039216,0.166666666666667,0.220588235294118
TOPB45_0684,0.362790697674419,0.246511627906977,0.390697674418605,0.232558139534884,0.469767441860465,0.297674418604651,0.432558139534884,0.2,0.367441860465116,0.195348837209302,0.506976744186047,0.297674418604651,0.153488372093023,0.725581395348837,0.12093023255814,0.423255813953488,0.334883720930233,0.241860465116279,0.441860465116279,0.362790697674419,0.195348837209302
TOPB45_0685,0.276119402985075,0.343283582089552,0.380597014925373,0.326865671641791,0.426865671641791,0.246268656716418,0.416417910447761,0.294029850746269,0.28955223880597,0.265671641791045,0.488059701492537,0.246268656716418,0.12089552238806,0.764179104477612,0.114925373134328,0.449253731343284,0.285074626865672,0.265671641791045,0.48955223880597,0.276119402985075,0.234328358208955
TOPB45_0686,0.423312883435583,0.239263803680982,0.337423312883436,0.263803680981595,0.466257668711656,0.269938650306748,0.349693251533742,0.226993865030675,0.423312883435583,0.257668711656442,0.47239263803681,0.269938650306748,0.202453987730061,0.650306748466258,0.147239263803681,0.52760736196319,0.239263803680982,0.233128834355828,0.43558282208589,0.423312883435583,0.141104294478528
TOPB45_0687,0.24297520661157,0.470247933884298,0.286776859504132,0.457851239669421,0.349586776859504,0.192561983471074,0.348760330578512,0.405785123966942,0.245454545454545,0.432231404958678,0.375206611570248,0.192561983471074,0.0619834710743802,0.853719008264463,0.084297520661157,0.271900826446281,0.355371900826446,0.372727272727273,0.500826446280992,0.24297520661157,0.256198347107438
TOPB45_0688,0.376744186046512,0.277519379844961,0.345736434108527,0.268217054263566,0.437209302325581,0.294573643410853,0.392248062015504,0.212403100775194,0.395348837209302,0.209302325581395,0.496124031007752,0.294573643410853,0.144186046511628,0.689922480620155,0.165891472868217,0.462015503875969,0.297674418604651,0.24031007751938,0.429457364341085,0.376744186046512,0.193798449612403
TOPB45_0689,0.445714285714286,0.245714285714286,0.308571428571429,0.268571428571429,0.434285714285714,0.297142857142857,0.331428571428571,0.205714285714286,0.462857142857143,0.205714285714286,0.497142857142857,0.297142857142857,0.211428571428571,0.628571428571429,0.16,0.565714285714286,0.245714285714286,0.188571428571429,0.4,0.445714285714286,0.154285714285714
TOPB45_0690,0.283653846153846,0.336538461538462,0.379807692307692,0.322115384615385,0.379807692307692,0.298076923076923,0.427884615384615,0.269230769230769,0.302884615384615,0.25,0.451923076923077,0.298076923076923,0.120192307692308,0.769230769230769,0.110576923076923,0.403846153846154,0.341346153846154,0.254807692307692,0.504807692307692,0.283653846153846,0.211538461538462
TOPB45_0691,0.429577464788732,0.211267605633803,0.359154929577465,0.204225352112676,0.5,0.295774647887324,0.394366197183099,0.176056338028169,0.429577464788732,0.154929577464789,0.549295774647887,0.295774647887324,0.183098591549296,0.633802816901408,0.183098591549296,0.535211267605634,0.26056338028169,0.204225352112676,0.436619718309859,0.429577464788732,0.133802816901408
TOPB45_0692,0.36,0.285714285714286,0.354285714285714,0.302857142857143,0.405714285714286,0.291428571428571,0.394285714285714,0.245714285714286,0.36,0.24,0.468571428571429,0.291428571428571,0.188571428571429,0.657142857142857,0.154285714285714,0.508571428571429,0.28,0.211428571428571,0.457142857142857,0.36,0.182857142857143
TOPB45_0693,0.395569620253165,0.25,0.354430379746835,0.275316455696203,0.45253164556962,0.272151898734177,0.370253164556962,0.221518987341772,0.408227848101266,0.218354430379747,0.509493670886076,0.272151898734177,0.180379746835443,0.64873417721519,0.170886075949367,0.506329113924051,0.284810126582278,0.208860759493671,0.420886075949367,0.395569620253165,0.183544303797468
TOPB45_0694,0.18815331010453,0.289198606271777,0.522648083623693,0.254355400696864,0.407665505226481,0.337979094076655,0.574912891986063,0.229965156794425,0.195121951219512,0.212543554006969,0.449477351916376,0.337979094076655,0.118466898954704,0.843205574912892,0.0383275261324042,0.40418118466899,0.386759581881533,0.209059233449477,0.592334494773519,0.18815331010453,0.219512195121951
TOPB45_0695,0.300448430493274,0.349775784753363,0.349775784753363,0.36322869955157,0.403587443946188,0.233183856502242,0.367713004484305,0.300448430493274,0.331838565022422,0.31390134529148,0.452914798206278,0.233183856502242,0.121076233183857,0.748878923766816,0.130044843049327,0.47085201793722,0.26457399103139,0.26457399103139,0.493273542600897,0.300448430493274,0.20627802690583
TOPB45_0696,0.298507462686567,0.328358208955224,0.373134328358209,0.313432835820896,0.425373134328358,0.261194029850746,0.417910447761194,0.276119402985075,0.305970149253731,0.223880597014925,0.514925373134328,0.261194029850746,0.111940298507463,0.783582089552239,0.104477611940299,0.425373134328358,0.343283582089552,0.23134328358209,0.432835820895522,0.298507462686567,0.26865671641791
TOPB45_0697,0.318181818181818,0.351674641148325,0.330143540669856,0.339712918660287,0.411483253588517,0.248803827751196,0.382775119617225,0.284688995215311,0.332535885167464,0.27511961722488,0.476076555023923,0.248803827751196,0.126794258373206,0.73444976076555,0.138755980861244,0.42822966507177,0.30622009569378,0.26555023923445,0.461722488038278,0.318181818181818,0.220095693779904
TOPB45_0698,0.346704871060172,0.32378223495702,0.329512893982808,0.283667621776504,0.39541547277937,0.320916905444126,0.39541547277937,0.243553008595989,0.361031518624642,0.232091690544413,0.446991404011461,0.320916905444126,0.169054441260745,0.687679083094556,0.143266475644699,0.467048710601719,0.340974212034384,0.191977077363897,0.444126074498567,0.346704871060172,0.209169054441261
TOPB45_0699,0.143603133159269,0.391644908616188,0.464751958224543,0.368146214099217,0.368146214099217,0.263707571801567,0.509138381201044,0.342036553524804,0.148825065274151,0.328981723237598,0.407310704960835,0.263707571801567,0.0731070496083551,0.877284595300261,0.0496083550913838,0.412532637075718,0.349869451697128,0.237597911227154,0.650130548302872,0.143603133159269,0.206266318537859
TOPB45_0700,0.44,0.36,0.2,0.48,0.18,0.34,0.2,0.36,0.44,0.32,0.34,0.34,0.28,0.6,0.12,0.54,0.2,0.26,0.34,0.44,0.22
TOPB45_0701,0.352059925093633,0.280898876404494,0.367041198501873,0.280898876404494,0.408239700374532,0.310861423220974,0.404494382022472,0.228464419475655,0.367041198501873,0.232209737827715,0.456928838951311,0.310861423220974,0.142322097378277,0.715355805243446,0.142322097378277,0.415730337078652,0.333333333333333,0.250936329588015,0.453183520599251,0.352059925093633,0.194756554307116
TOPB45_0702,0.333333333333333,0.257575757575758,0.409090909090909,0.363636363636364,0.333333333333333,0.303030303030303,0.424242424242424,0.212121212121212,0.363636363636364,0.181818181818182,0.515151515151515,0.303030303030303,0.151515151515152,0.727272727272727,0.121212121212121,0.424242424242424,0.424242424242424,0.151515151515152,0.454545454545455,0.333333333333333,0.212121212121212
TOPB45_0703,0.45,0.25,0.3,0.233333333333333,0.4,0.366666666666667,0.35,0.2,0.45,0.183333333333333,0.45,0.366666666666667,0.25,0.633333333333333,0.116666666666667,0.483333333333333,0.333333333333333,0.183333333333333,0.366666666666667,0.45,0.183333333333333
TOPB45_0704,0.35970024979184,0.318900915903414,0.321398834304746,0.308909242298085,0.378850957535387,0.312239800166528,0.375520399666944,0.243130724396336,0.381348875936719,0.251457119067444,0.436303080766028,0.312239800166528,0.143213988343047,0.711906744379684,0.144879267277269,0.445462114904246,0.305578684429642,0.248959200666112,0.413821815154038,0.35970024979184,0.226477935054122
TOPB45_0705,0.391402714932127,0.273755656108597,0.334841628959276,0.307692307692308,0.425339366515837,0.266968325791855,0.34841628959276,0.253393665158371,0.398190045248869,0.276018099547511,0.457013574660633,0.266968325791855,0.178733031674208,0.667420814479638,0.153846153846154,0.54524886877828,0.226244343891403,0.228506787330317,0.450226244343891,0.391402714932127,0.158371040723982
TOPB45_0706,0.423529411764706,0.270588235294118,0.305882352941176,0.305882352941176,0.305882352941176,0.388235294117647,0.341176470588235,0.235294117647059,0.423529411764706,0.235294117647059,0.376470588235294,0.388235294117647,0.258823529411765,0.576470588235294,0.164705882352941,0.529411764705882,0.258823529411765,0.211764705882353,0.411764705882353,0.423529411764706,0.164705882352941
TOPB45_0707,0.392405063291139,0.265822784810127,0.341772151898734,0.30379746835443,0.493670886075949,0.20253164556962,0.341772151898734,0.253164556962025,0.40506329113924,0.291139240506329,0.506329113924051,0.20253164556962,0.177215189873418,0.658227848101266,0.164556962025316,0.531645569620253,0.265822784810127,0.20253164556962,0.481012658227848,0.392405063291139,0.126582278481013
TOPB45_0708,0.391812865497076,0.239766081871345,0.368421052631579,0.216374269005848,0.473684210526316,0.309941520467836,0.426900584795322,0.16374269005848,0.409356725146199,0.169590643274854,0.52046783625731,0.309941520467836,0.152046783625731,0.666666666666667,0.181286549707602,0.450292397660819,0.327485380116959,0.222222222222222,0.409356725146199,0.391812865497076,0.198830409356725
TOPB45_0709,0.336426914153132,0.310904872389791,0.352668213457077,0.306264501160093,0.419953596287703,0.273781902552204,0.40139211136891,0.245939675174014,0.352668213457077,0.248259860788863,0.477958236658933,0.273781902552204,0.148491879350348,0.707656612529002,0.14385150812065,0.45707656612529,0.296983758700696,0.245939675174014,0.459396751740139,0.336426914153132,0.204176334106729
